215	731	1586
399	695	1608
829	556	1596
1298	433	1579
1654	398	1552
1816	340	1522
2084	302	1489
2460	289	1453
2689	232	1407
2910	208	1369
3149	198	1339
3376	194	1307
3602	195	1279
3834	224	1287
4070	377	1341
4095	630	1425
65	1103	1541
174	1105	1556
321	1090	1589
581	809	1581
1065	666	1565
1437	616	1531
1737	546	1496
2034	475	1465
2374	434	1438
2666	372	1406
2857	285	1377
3178	268	1354
3417	263	1327
3668	268	1305
3904	302	1307
4095	489	1354
4095	838	1414
58	1338	1534
126	1330	1544
259	1253	1579
458	1198	1573
901	1026	1560
1310	912	1541
1636	830	1507
1941	738	1461
2239	677	1416
2537	573	1383
2804	483	1358
3072	565	1338
3341	536	1312
3604	525	1291
3909	555	1240
4095	705	1310
4095	1049	1381
46	1552	1502
104	1555	1508
202	1570	1529
335	1518	1538
692	1362	1526
1176	1277	1508
1544	1188	1487
1866	1111	1461
2170	1050	1423
2470	1000	1379
2742	919	1342
3006	862	1322
3266	810	1303
3561	782	1263
3833	809	1229
4095	830	1268
4095	1081	1314
34	1759	1460
99	1762	1464
164	1772	1478
269	1752	1499
561	1666	1491
1042	1578	1473
1441	1511	1456
1782	1455	1438
2099	1407	1412
2418	1360	1385
2690	1327	1342
2949	1295	1308
3242	1215	1273
3512	1154	1245
3782	1211	1216
4048	1268	1185
4095	1459	1247
33	1958	1398
84	1961	1400
134	1970	1409
234	1987	1425
429	1911	1443
835	1837	1443
1323	1782	1426
1692	1735	1411
2025	1699	1393
2362	1669	1373
2657	1633	1336
2919	1614	1285
3196	1581	1254
3464	1544	1228
